Instrument,Portfolios,Strategy IDs,Signal,Signal Number,Entry Datetime,Entry ID,Exit ID,Exit Datetime,Exit Type,Intraday/ Positional,Entry Price,Exit Price,Net points,Trade Id,RollOver Id,Current Expiry / next expiry,tradingSymbol,Tracking Price,Tracking Price Time,Tracking Price Revised Time,Appreciation / depreciation,Appreciation %,Revised Appreciated Price,Revised Appreciated Time,A/D price Level,TARGET Profit %,SL %,Exit Time,Exit Price,Entry Price,Delayed exit price,Exit Type,RE_Appreciation / Depreciation,RE_Appreciation / Depreciation %,RE_Appreciation / Depreciation Price,RE A/D price Level,RE_Appreciation / Depreciation Time,RE_Entry Price,RE_Appreciation / Depreciation Exit Price,RE_Appreciation / Depreciation Exit Type,RE_Appreciation / Depreciation Exit Time,max_price - Between Signal start to signal end time,min_price - Between Signal start to signal end time,max_price - Between P_Price and appreciation/ depreciation price,Min_price - Between P_Price and appreciation/ depreciation price,After entry of appreciation/depreciation price till exit - max_price,After entry of appreciation/depreciation price till exit - min_price,After entry of RE_appreciation/depreciation price till exit - max_price,After entry of RE_appreciation/depreciation price till exit - min_price,Capital,Qty,Revised Qty,Qty_Reappreciation,Revised Qty_Reappreciation,ROI_Original,ROI_Reappreciation,Probability_Original,Probability_Reappreciation,Volume at entry,Volume at exit,Volume for x mins
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:18:00,2,43,2019-01-03 15:02:00,,P,,,-142.70000000000073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:18:00,2,44,2019-01-03 15:03:00,,P,,,-145.70000000000073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:18:00,2,45,2019-01-04 09:27:00,Signal Change,P,27032.9,27040.75,-85.90000000000146,,,,NIFTY BANK.NSE_IDX,27032.9,2019-01-03 09:18:00,2019-01-04 09:15:00,,,,,,,,2019-01-04 09:27:00,27040.75,27032.9,,Signal Change,,,,,,,,,,27085.9,26983.3,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:18:00,2,46,2019-01-04 09:28:00,Signal Change,P,27032.9,27021.65,-105.0,,,,NIFTY BANK.NSE_IDX,27032.9,2019-01-03 09:18:00,2019-01-04 09:15:00,,,,,,,,2019-01-04 09:28:00,27021.65,27032.9,,Signal Change,,,,,,,,,,27085.9,26983.3,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:18:00,2,47,2019-01-04 09:39:00,Signal Change,P,27032.9,27014.65,-112.0,,,,NIFTY BANK.NSE_IDX,27032.9,2019-01-03 09:18:00,2019-01-04 09:15:00,,,,,,,,2019-01-04 09:39:00,27014.65,27032.9,,Signal Change,,,,,,,,,,27085.9,26983.3,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:18:00,2,48,2019-01-04 09:40:00,Signal Change,P,27032.9,27016.95,-109.70000000000073,,,,NIFTY BANK.NSE_IDX,27032.9,2019-01-03 09:18:00,2019-01-04 09:15:00,,,,,,,,2019-01-04 09:40:00,27016.95,27032.9,,Signal Change,,,,,,,,,,27085.9,26983.3,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:18:00,2,49,2019-01-04 09:59:00,Signal Change,P,27032.9,26984.4,-142.25,,,,NIFTY BANK.NSE_IDX,27032.9,2019-01-03 09:18:00,2019-01-04 09:15:00,,,,,,,,2019-01-04 09:59:00,26984.4,27032.9,,Signal Change,,,,,,,,,,27085.9,26926.1,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:18:00,2,50,2019-01-04 10:00:00,Signal Change,P,27032.9,26966.55,-160.10000000000218,,,,NIFTY BANK.NSE_IDX,27032.9,2019-01-03 09:18:00,2019-01-04 09:15:00,,,,,,,,2019-01-04 10:00:00,26966.55,27032.9,,Signal Change,,,,,,,,,,27085.9,26926.1,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:18:00,2,51,2019-01-04 10:17:00,Signal Change,P,27032.9,26967.05,-159.60000000000218,,,,NIFTY BANK.NSE_IDX,27032.9,2019-01-03 09:18:00,2019-01-04 09:15:00,,,,,,,,2019-01-04 10:17:00,26967.05,27032.9,,Signal Change,,,,,,,,,,27085.9,26926.1,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:18:00,2,52,2019-01-04 10:18:00,Signal Change,P,27032.9,26950.9,-175.75,,,,NIFTY BANK.NSE_IDX,27032.9,2019-01-03 09:18:00,2019-01-04 09:15:00,,,,,,,,2019-01-04 10:18:00,26950.9,27032.9,,Signal Change,,,,,,,,,,27085.9,26926.1,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:18:00,2,53,2019-01-04 10:41:00,Signal Change,P,27032.9,26967.55,-159.10000000000218,,,,NIFTY BANK.NSE_IDX,27032.9,2019-01-03 09:18:00,2019-01-04 09:15:00,,,,,,,,2019-01-04 10:41:00,26967.55,27032.9,,Signal Change,,,,,,,,,,27085.9,26926.1,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:18:00,2,54,2019-01-04 10:42:00,Signal Change,P,27032.9,26961.95,-164.70000000000073,,,,NIFTY BANK.NSE_IDX,27032.9,2019-01-03 09:18:00,2019-01-04 09:15:00,,,,,,,,2019-01-04 10:42:00,26961.95,27032.9,,Signal Change,,,,,,,,,,27085.9,26926.1,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:18:00,2,55,2019-01-04 11:13:00,Signal Change,P,27032.9,27068.35,-58.30000000000291,,,,NIFTY BANK.NSE_IDX,27032.9,2019-01-03 09:18:00,2019-01-04 09:15:00,,,,,,,,2019-01-04 11:13:00,27068.35,27032.9,,Signal Change,,,,,,,,,,27132.15,26926.1,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:18:00,2,56,2019-01-04 11:14:00,Signal Change,P,27032.9,27068.95,-57.70000000000073,,,,NIFTY BANK.NSE_IDX,27032.9,2019-01-03 09:18:00,2019-01-04 09:15:00,,,,,,,,2019-01-04 11:14:00,27068.95,27032.9,,Signal Change,,,,,,,,,,27132.15,26926.1,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:18:00,2,57,2019-01-04 11:17:00,Signal Change,P,27032.9,27077.8,-48.85000000000218,,,,NIFTY BANK.NSE_IDX,27032.9,2019-01-03 09:18:00,2019-01-04 09:15:00,,,,,,,,2019-01-04 11:17:00,27077.8,27032.9,,Signal Change,,,,,,,,,,27132.15,26926.1,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:21:00,3,1,2019-01-03 09:46:00,,P,,,44.400000000001455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:21:00,3,2,2019-01-03 09:47:00,,P,,,49.29999999999927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:21:00,3,3,2019-01-03 10:06:00,,P,,,50.650000000001455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:21:00,3,4,2019-01-03 10:07:00,,P,,,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:21:00,3,5,2019-01-03 10:24:00,,P,,,72.04999999999927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:21:00,3,6,2019-01-03 10:25:00,,P,,,67.54999999999927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:21:00,3,7,2019-01-03 11:06:00,,P,,,17.700000000000728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:21:00,3,8,2019-01-03 11:07:00,,P,,,19.799999999999272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:21:00,3,9,2019-01-03 11:12:00,,P,,,17.400000000001455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:21:00,3,10,2019-01-03 11:13:00,,P,,,12.049999999999272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:21:00,3,11,2019-01-03 11:24:00,,P,,,-18.899999999997817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:21:00,3,12,2019-01-03 11:25:00,,P,,,-9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:21:00,3,13,2019-01-03 11:56:00,,P,,,-78.79999999999927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:21:00,3,14,2019-01-03 11:57:00,,P,,,-73.54999999999927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:21:00,3,15,2019-01-03 12:08:00,,P,,,-70.04999999999927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:21:00,3,16,2019-01-03 12:09:00,,P,,,-68.09999999999854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:21:00,3,17,2019-01-03 12:16:00,,P,,,-70.95000000000073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:21:00,3,18,2019-01-03 12:17:00,,P,,,-67.14999999999782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:21:00,3,19,2019-01-03 12:24:00,,P,,,-82.29999999999927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:21:00,3,20,2019-01-03 12:25:00,,P,,,-101.14999999999782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:21:00,3,21,2019-01-03 12:40:00,,P,,,-53.89999999999782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:21:00,3,22,2019-01-03 12:41:00,,P,,,-48.599999999998545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:21:00,3,23,2019-01-03 12:50:00,,P,,,-73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:21:00,3,24,2019-01-03 12:51:00,,P,,,-67.14999999999782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:21:00,3,25,2019-01-03 12:56:00,,P,,,-70.09999999999854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:21:00,3,26,2019-01-03 12:57:00,,P,,,-74.34999999999854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:21:00,3,27,2019-01-03 13:04:00,,P,,,-48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:21:00,3,28,2019-01-03 13:05:00,,P,,,-45.14999999999782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:21:00,3,29,2019-01-03 13:14:00,,P,,,-25.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:21:00,3,30,2019-01-03 13:15:00,,P,,,-32.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:21:00,3,31,2019-01-03 13:24:00,,P,,,-11.200000000000728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:21:00,3,32,2019-01-03 13:25:00,,P,,,-31.200000000000728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:21:00,3,33,2019-01-03 14:04:00,,P,,,-77.34999999999854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:21:00,3,34,2019-01-03 14:05:00,,P,,,-79.79999999999927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:21:00,3,35,2019-01-03 14:24:00,,P,,,-124.70000000000073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:21:00,3,36,2019-01-03 14:25:00,,P,,,-125.14999999999782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:21:00,3,37,2019-01-03 14:32:00,,P,,,-103.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:21:00,3,38,2019-01-03 14:33:00,,P,,,-98.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:21:00,3,39,2019-01-03 14:38:00,,P,,,-78.70000000000073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:21:00,3,40,2019-01-03 14:39:00,,P,,,-76.79999999999927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:21:00,3,41,2019-01-03 15:02:00,,P,,,-104.09999999999854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:21:00,3,42,2019-01-03 15:03:00,,P,,,-107.09999999999854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:21:00,3,43,2019-01-04 09:27:00,Signal Change,P,27032.9,27040.75,-47.29999999999927,,,,NIFTY BANK.NSE_IDX,27032.9,2019-01-03 09:21:00,2019-01-04 09:15:00,,,,,,,,2019-01-04 09:27:00,27040.75,27032.9,,Signal Change,,,,,,,,,,27085.9,26983.3,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:21:00,3,44,2019-01-04 09:28:00,Signal Change,P,27032.9,27021.65,-66.39999999999782,,,,NIFTY BANK.NSE_IDX,27032.9,2019-01-03 09:21:00,2019-01-04 09:15:00,,,,,,,,2019-01-04 09:28:00,27021.65,27032.9,,Signal Change,,,,,,,,,,27085.9,26983.3,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:21:00,3,45,2019-01-04 09:39:00,Signal Change,P,27032.9,27014.65,-73.39999999999782,,,,NIFTY BANK.NSE_IDX,27032.9,2019-01-03 09:21:00,2019-01-04 09:15:00,,,,,,,,2019-01-04 09:39:00,27014.65,27032.9,,Signal Change,,,,,,,,,,27085.9,26983.3,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:21:00,3,46,2019-01-04 09:40:00,Signal Change,P,27032.9,27016.95,-71.09999999999854,,,,NIFTY BANK.NSE_IDX,27032.9,2019-01-03 09:21:00,2019-01-04 09:15:00,,,,,,,,2019-01-04 09:40:00,27016.95,27032.9,,Signal Change,,,,,,,,,,27085.9,26983.3,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:21:00,3,47,2019-01-04 09:59:00,Signal Change,P,27032.9,26984.4,-103.64999999999782,,,,NIFTY BANK.NSE_IDX,27032.9,2019-01-03 09:21:00,2019-01-04 09:15:00,,,,,,,,2019-01-04 09:59:00,26984.4,27032.9,,Signal Change,,,,,,,,,,27085.9,26926.1,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:21:00,3,48,2019-01-04 10:00:00,Signal Change,P,27032.9,26966.55,-121.5,,,,NIFTY BANK.NSE_IDX,27032.9,2019-01-03 09:21:00,2019-01-04 09:15:00,,,,,,,,2019-01-04 10:00:00,26966.55,27032.9,,Signal Change,,,,,,,,,,27085.9,26926.1,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:21:00,3,49,2019-01-04 10:17:00,Signal Change,P,27032.9,26967.05,-121.0,,,,NIFTY BANK.NSE_IDX,27032.9,2019-01-03 09:21:00,2019-01-04 09:15:00,,,,,,,,2019-01-04 10:17:00,26967.05,27032.9,,Signal Change,,,,,,,,,,27085.9,26926.1,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:21:00,3,50,2019-01-04 10:18:00,Signal Change,P,27032.9,26950.9,-137.14999999999782,,,,NIFTY BANK.NSE_IDX,27032.9,2019-01-03 09:21:00,2019-01-04 09:15:00,,,,,,,,2019-01-04 10:18:00,26950.9,27032.9,,Signal Change,,,,,,,,,,27085.9,26926.1,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:21:00,3,51,2019-01-04 10:41:00,Signal Change,P,27032.9,26967.55,-120.5,,,,NIFTY BANK.NSE_IDX,27032.9,2019-01-03 09:21:00,2019-01-04 09:15:00,,,,,,,,2019-01-04 10:41:00,26967.55,27032.9,,Signal Change,,,,,,,,,,27085.9,26926.1,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:21:00,3,52,2019-01-04 10:42:00,Signal Change,P,27032.9,26961.95,-126.09999999999854,,,,NIFTY BANK.NSE_IDX,27032.9,2019-01-03 09:21:00,2019-01-04 09:15:00,,,,,,,,2019-01-04 10:42:00,26961.95,27032.9,,Signal Change,,,,,,,,,,27085.9,26926.1,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:21:00,3,53,2019-01-04 11:13:00,Signal Change,P,27032.9,27068.35,-19.700000000000728,,,,NIFTY BANK.NSE_IDX,27032.9,2019-01-03 09:21:00,2019-01-04 09:15:00,,,,,,,,2019-01-04 11:13:00,27068.35,27032.9,,Signal Change,,,,,,,,,,27132.15,26926.1,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:21:00,3,54,2019-01-04 11:14:00,Signal Change,P,27032.9,27068.95,-19.099999999998545,,,,NIFTY BANK.NSE_IDX,27032.9,2019-01-03 09:21:00,2019-01-04 09:15:00,,,,,,,,2019-01-04 11:14:00,27068.95,27032.9,,Signal Change,,,,,,,,,,27132.15,26926.1,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:21:00,3,55,2019-01-04 11:17:00,Signal Change,P,27032.9,27077.8,-10.25,,,,NIFTY BANK.NSE_IDX,27032.9,2019-01-03 09:21:00,2019-01-04 09:15:00,,,,,,,,2019-01-04 11:17:00,27077.8,27032.9,,Signal Change,,,,,,,,,,27132.15,26926.1,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:24:00,4,1,2019-01-03 09:46:00,,P,,,70.65000000000146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:24:00,4,2,2019-01-03 09:47:00,,P,,,75.54999999999927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:24:00,4,3,2019-01-03 10:06:00,,P,,,76.90000000000146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:24:00,4,4,2019-01-03 10:07:00,,P,,,86.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:24:00,4,5,2019-01-03 10:24:00,,P,,,98.29999999999927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:24:00,4,6,2019-01-03 10:25:00,,P,,,93.79999999999927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:24:00,4,7,2019-01-03 11:06:00,,P,,,43.95000000000073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:24:00,4,8,2019-01-03 11:07:00,,P,,,46.04999999999927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:24:00,4,9,2019-01-03 11:12:00,,P,,,43.650000000001455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:24:00,4,10,2019-01-03 11:13:00,,P,,,38.29999999999927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:24:00,4,11,2019-01-03 11:24:00,,P,,,7.350000000002183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:24:00,4,12,2019-01-03 11:25:00,,P,,,16.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:24:00,4,13,2019-01-03 11:56:00,,P,,,-52.54999999999927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:24:00,4,14,2019-01-03 11:57:00,,P,,,-47.29999999999927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:24:00,4,15,2019-01-03 12:08:00,,P,,,-43.79999999999927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:24:00,4,16,2019-01-03 12:09:00,,P,,,-41.849999999998545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:24:00,4,17,2019-01-03 12:16:00,,P,,,-44.70000000000073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:24:00,4,18,2019-01-03 12:17:00,,P,,,-40.89999999999782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:24:00,4,19,2019-01-03 12:24:00,,P,,,-56.04999999999927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,1,2019-01-03 09:24:00,4,20,2019-01-03 12:25:00,,P,,,-74.89999999999782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,
